id,brand,line,name,sku,swatch_image_url,hex_approx,finish,paint_type,is_active,created_at
ca1ae248-6cee-4d57-8a5b-0bf7246966f1,Vallejo,Mecha Color,SZ Red,69.009,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-009_sz-red.png,#C43B3F,,acrylic,true,2026-06-15T14:00:39+00:00
7c2f0b73-8545-48c6-b23b-5522dfc89c80,Vallejo,Mecha Color,Magenta,69.010,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-010_magenta.png,#AA4287,,acrylic,true,2026-06-15T14:00:39+00:00
45183b90-29e0-486b-8636-a4116bc768a6,Vallejo,Mecha Color,Dark Red,69.011,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-011_dark-red.png,#8C2B3F,,acrylic,true,2026-06-15T14:00:39+00:00
287f440a-7411-4669-bd59-596fe460e660,Vallejo,Mecha Color,Purple,69.012,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-012_purple.png,#959ED1,,acrylic,true,2026-06-15T14:00:39+00:00
50073cff-6f12-4b7a-b58a-96a6ce74dd06,Vallejo,Mecha Color,Dark Grey Green,69.041,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-041_dark-grey-green.png,#414D4F,,acrylic,true,2026-06-15T14:00:39+00:00
a7e8d3a6-4101-4142-9e97-7d62e473bcc3,Vallejo,Mecha Color,Pure Black,69.042,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-042_pure-black.png,#2C2E35,,acrylic,true,2026-06-15T14:00:39+00:00
bc0351ad-2b91-4d9f-a4c9-ded45fa2bc37,Vallejo,Mecha Weathering,Light Rust Wash,69.505,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-weathering/69-505_light-rust-wash.png,#FF782A,,weathering,true,2026-06-15T14:00:39+00:00
1bd7717f-73ff-4f99-92dc-fe5f15f0f32e,Vallejo,Mecha Weathering,Dark Rust Wash,69.507,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-weathering/69-507_dark-rust-wash.png,#FB5C1D,,weathering,true,2026-06-15T14:00:39+00:00
a1c31e5a-9579-4ec0-a266-0f99fc5afc2c,Vallejo,Mecha Weathering,Light Grey Wash,69.515,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-weathering/69-515_light-grey-wash.png,#C6C6C6,,weathering,true,2026-06-15T14:00:39+00:00
4fa759db-febd-42b0-98cc-d78e1c14107f,Vallejo,Mecha Weathering,Black Wash,69.518,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-weathering/69-518_black-wash.png,#2C2E35,,weathering,true,2026-06-15T14:00:39+00:00
56810f4a-208b-4594-9f4d-760bc9f2785a,Vallejo,Mecha Color,Titan Blue,69.013,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-013_titan-blue.png,#254564,,acrylic,true,2026-06-15T14:00:39+00:00
1b361c0c-01af-4c56-ae01-866d8a257125,Vallejo,Mecha Color,Grey Green,69.014,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-014_grey-green.png,#598286,,acrylic,true,2026-06-15T14:00:39+00:00
ec74ce8b-41cd-40df-bd7a-17cabf2ad014,Vallejo,Mecha Color,Blue Grey,69.015,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-015_blue-grey.png,#6293A6,,acrylic,true,2026-06-15T14:00:39+00:00
29011591-c772-420f-90d8-f02cf28515ac,Vallejo,Mecha Color,Light Blue,69.016,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-016_light-blue.png,#5792BF,,acrylic,true,2026-06-15T14:00:39+00:00
a8b81b16-0b8d-4101-9003-c17f6149b027,Vallejo,Mecha Fluorescent,Yellow Fluorescent,69.054,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-fluorescent/69-054_yellow-fluorescent.png,#EEE662,fluorescent,acrylic,true,2026-06-15T14:00:39+00:00
7ffd9fb3-06dc-4405-83ee-1fba5859dfe8,Vallejo,Mecha Fluorescent,Orange Fluorescent,69.055,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-fluorescent/69-055_orange-fluorescent.png,#FF6220,fluorescent,acrylic,true,2026-06-15T14:00:39+00:00
af8dbd25-4274-4e85-bd7f-145cd606111e,Vallejo,Mecha Fluorescent,Magenta Fluorescent,69.056,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-fluorescent/69-056_magenta-fluorescent.png,#F951A7,fluorescent,acrylic,true,2026-06-15T14:00:39+00:00
7e820823-a96d-436c-a215-a9ed4e00d11c,Vallejo,Mecha Fluorescent,Green Fluorescent,69.057,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-fluorescent/69-057_green-fluorescent.png,#96D06C,fluorescent,acrylic,true,2026-06-15T14:00:39+00:00
abe88ae5-05e0-4e1f-af03-d0d28e1ff8e9,Vallejo,Mecha Weathering,Oiled Earth Wash,69.521,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-weathering/69-521_oiled-earth-wash.png,#6B5446,,weathering,true,2026-06-15T14:00:39+00:00
58e10ea8-4495-4495-b0d6-e7a23268e911,Vallejo,Mecha Weathering,Desert Dust Wash,69.522,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-weathering/69-522_desert-dust-wash.png,#DCB77B,,weathering,true,2026-06-15T14:00:39+00:00
15443a2e-eb4b-475a-ad07-d9e3396fb01b,Vallejo,Mecha Weathering,Oil Stains (Gloss),69.813,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-weathering/69-813_oil-stains-gloss.png,#6C4D1D,gloss,weathering,true,2026-06-15T14:00:39+00:00
92bf31ae-e29a-4265-9940-914753dbe9bb,Vallejo,Mecha Weathering,Fuel Stains (Gloss),69.814,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-weathering/69-814_fuel-stains-gloss.png,#A05E20,gloss,weathering,true,2026-06-15T14:00:39+00:00
a6ac4902-8f2b-4902-a23a-b96b85399eb1,Vallejo,Mecha Color,Sky Blue,69.017,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-017_sky-blue.png,#60CEEC,,acrylic,true,2026-06-15T14:00:39+00:00
73c688b9-14aa-4a8b-a946-2f507372fb5b,Vallejo,Mecha Color,Deep Blue,69.018,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-018_deep-blue.png,#29A2CC,,acrylic,true,2026-06-15T14:00:39+00:00
31d827e4-20ca-43f6-9320-8f68b3fb3ff3,Vallejo,Mecha Color,Blue,69.019,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-019_blue.png,#1C558F,,acrylic,true,2026-06-15T14:00:39+00:00
0ce2ab50-8097-4130-a9a7-9a92756d3f70,Vallejo,Mecha Color,Electric Blue,69.020,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-020_electric-blue.png,#1E5891,,acrylic,true,2026-06-15T14:00:39+00:00
fccfef86-3adb-4165-b797-3b36c34fecd7,Vallejo,Mecha Weathering,Petrol Spills (Gloss),69.817,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-weathering/69-817_petrol-spills-gloss.png,#12171B,gloss,weathering,true,2026-06-15T14:00:39+00:00
4bb534b7-14ab-460a-a5c8-8614f655fec6,Vallejo,Mecha Weathering,Brown Eng. Soot (Matt),69.818,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-weathering/69-818_brown-eng-soot-matt.png,#562D1C,matte,weathering,true,2026-06-15T14:00:39+00:00
fcf2ac1e-8754-4cf6-aaaf-28d80fddc8c4,Vallejo,Mecha Weathering,Rust Texture (Matt),69.821,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-weathering/69-821_rust-texture-matt.png,#612B27,matte,weathering,true,2026-06-15T14:00:39+00:00
d8ff659b-5848-4f5f-b1b1-2ecf2a3a57a3,Vallejo,Mecha Color,Dark Blue,69.021,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-021_dark-blue.png,#2F5B76,,acrylic,true,2026-06-15T14:00:39+00:00
a9079e69-3a98-4131-b577-261e06c798f3,Vallejo,Mecha Color,Titan Dark Blue,69.022,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-022_titan-dark-blue.png,#324248,,acrylic,true,2026-06-15T14:00:39+00:00
67be50ae-f966-4b18-9b67-b6731ca1ba10,Vallejo,Mecha Color,Turquoise,69.023,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-023_turquoise.png,#22B1A9,,acrylic,true,2026-06-15T14:00:39+00:00
55bb6de7-f334-48fb-aed5-ef3f0ea9d8ce,Vallejo,Mecha Color,Stone Grey,69.024,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-024_stone-grey.png,#8DAEAB,,acrylic,true,2026-06-15T14:00:39+00:00
343ebecc-bcc4-4de2-9151-bcf4848b697f,Vallejo,Mecha Metallic,Gunmetal,69.058,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-metallic/69-058_gunmetal.png,#5D6F73,,acrylic,true,2026-06-15T14:00:39+00:00
bf48efe3-9f14-4b95-9d26-0f0af79ca741,Vallejo,Mecha Metallic,Gold,69.059,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-metallic/69-059_gold.png,#B19560,,acrylic,true,2026-06-15T14:00:39+00:00
a26dd525-c889-48f2-8230-37edf9b36fd2,Vallejo,Mecha Metallic,Old Gold,69.060,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-metallic/69-060_old-gold.png,#8D764F,,acrylic,true,2026-06-15T14:00:39+00:00
a5ab53a8-d19a-45a8-8fe5-669d9c6e0a5f,Vallejo,Mecha Metallic,Copper,69.061,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-metallic/69-061_copper.png,#98604F,,acrylic,true,2026-06-15T14:00:39+00:00
f6aff21e-9180-4d73-8e5c-b2db8505c88b,Vallejo,Mecha Color,Light Green,69.025,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-025_light-green.png,#BACDBC,,acrylic,true,2026-06-15T14:00:39+00:00
043c609f-a765-44e7-9580-559449840a7e,Vallejo,Mecha Color,Green,69.026,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-026_green.png,#849C84,,acrylic,true,2026-06-15T14:00:39+00:00
69f07972-f0f0-4855-840f-5b17364b3696,Vallejo,Mecha Color,Green Blue,69.027,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-027_green-blue.png,#77A17D,,acrylic,true,2026-06-15T14:00:39+00:00
25bb7ab4-cd7b-45f1-bfb2-e4ddddbde646,Vallejo,Mecha Color,Olive Green,69.028,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-028_olive-green.png,#546949,,acrylic,true,2026-06-15T14:00:39+00:00
57eac000-09c5-48a5-a03c-6a9cd81fdf02,Vallejo,Mecha Metallic,Bronze,69.062,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-metallic/69-062_bronze.png,#716441,,acrylic,true,2026-06-15T14:00:39+00:00
8de97e42-3247-4b22-8789-676f0bafff01,Vallejo,Mecha Metallic,Steel,69.063,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-metallic/69-063_steel.png,#7C8789,,acrylic,true,2026-06-15T14:00:39+00:00
7a762fb4-3ea1-4552-8bb3-49c6fbdd0686,Vallejo,Mecha Metallic,Light Steel,69.064,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-metallic/69-064_light-steel.png,#95A7AA,,acrylic,true,2026-06-15T14:00:39+00:00
e0bdb782-19d4-444b-970b-cd93406abb69,Vallejo,Mecha Metallic,Dark Steel,69.065,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-metallic/69-065_dark-steel.png,#626C6D,,acrylic,true,2026-06-15T14:00:39+00:00
afe98ed3-3f19-4510-b8b4-97be0c902758,Vallejo,Mecha Auxiliaries,Mecha Gloss Varnish,69.701,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-auxiliaries/69-701_mecha-gloss-varnish.png,#FFFFFF,gloss,varnish,true,2026-06-15T14:00:39+00:00
f845ea24-02a5-4722-ab5e-d7c5f14f672f,Vallejo,Mecha Auxiliaries,Mecha Matt Varnish,69.702,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-auxiliaries/69-702_mecha-matt-varnish.png,#FFFFFF,matte,varnish,true,2026-06-15T14:00:39+00:00
2bc413c0-b282-4be4-b53c-09d272950c27,Vallejo,Mecha Auxiliaries,Mecha Satin Varnish,69.703,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-auxiliaries/69-703_mecha-satin-varnish.png,#FFFFFF,satin,varnish,true,2026-06-15T14:00:39+00:00
6e622202-fc59-4c42-bf3b-74ba79aabfa4,Vallejo,Mecha Auxiliaries,Airbrush Thinner,71.261,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-auxiliaries/71-261_airbrush-thinner.png,#FFFFFF,,auxiliary,true,2026-06-15T14:00:39+00:00
f913e44e-1150-4067-8580-dd1e0d1f1ab2,Vallejo,Mecha Color,Deep Green,69.029,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-029_deep-green.png,#6D856F,,acrylic,true,2026-06-15T14:00:39+00:00
d588d94a-8ed5-4023-b9a0-748cb9c8fdbb,Vallejo,Mecha Color,Dark Green,69.030,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-030_dark-green.png,#465247,,acrylic,true,2026-06-15T14:00:39+00:00
86a3f1f7-d323-413d-bde6-a405de82b9e1,Vallejo,Mecha Color,Grey Sand,69.031,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-031_grey-sand.png,#94927D,,acrylic,true,2026-06-15T14:00:39+00:00
59c62aeb-4012-46cf-83b3-7ed5999fa0f3,Vallejo,Mecha Color,Yellow Ochre,69.032,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-032_yellow-ochre.png,#E58F3C,,acrylic,true,2026-06-15T14:00:39+00:00
6f8d2ecc-c3f6-44cd-9383-22b61f170572,Vallejo,Mecha Metallic,Metallic Red,69.066,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-metallic/69-066_metallic-red.png,#BA566A,,acrylic,true,2026-06-15T14:00:39+00:00
3984fe5c-1a6f-4a63-abce-8156422fd2a0,Vallejo,Mecha Metallic,Metallic Blue,69.067,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-metallic/69-067_metallic-blue.png,#356687,,acrylic,true,2026-06-15T14:00:39+00:00
faddd95e-f064-4671-8a46-12725a0594b3,Vallejo,Mecha Metallic,Metallic Green,69.068,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-metallic/69-068_metallic-green.png,#51B68E,,acrylic,true,2026-06-15T14:00:39+00:00
903d419d-0e00-4496-a30f-7df5e80f25d7,Vallejo,Mecha Auxiliaries,Flow Improver,71.262,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-auxiliaries/71-262_flow-improver.png,#FFFFFF,,auxiliary,true,2026-06-15T14:00:39+00:00
cf939589-29d5-464c-bd91-37528eba782e,Vallejo,Mecha Auxiliaries,Decal Softener,73.212,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-auxiliaries/73-212_decal-softener.png,#FFFFFF,,auxiliary,true,2026-06-15T14:00:39+00:00
67c6c52e-bdf7-4a21-bbc2-12cbb391a7db,Vallejo,Mecha Auxiliaries,Chipping Medium,73.214,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-auxiliaries/73-214_chipping-medium.png,#FFFFFF,,auxiliary,true,2026-06-15T14:00:39+00:00
